Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z,MSE_X,MSE_Z
25,13.486297057542957,19.144665021755372,13.02386,18.98486,0.4624370575429566,0.15980502175537126,748.7755660368097,613.0367278804085
26,14.437247717571214,18.845286319121744,13.92282,19.33529,0.5144277175712144,0.49000368087825663,748.7755660368097,613.0367278804085
27,15.3952544664328,19.129427564624383,14.84567,19.65558,0.5495844664327993,0.526152435375618,748.7755660368097,613.0367278804085
28,16.31676330957385,19.517765432093785,15.78819,19.94858,0.5285733095738507,0.4308145679062143,748.7755660368097,613.0367278804085
29,17.260444062669904,19.837177265318953,16.74609,20.20959,0.5143540626699057,0.3724127346810455,748.7755660368097,613.0367278804085
30,18.238559274281315,20.03401297579895,17.71096,20.4429,0.5275992742813145,0.40888702420105005,748.7755660368097,613.0367278804085
31,17.238578162477108,20.0357092351074,18.69074,20.64544,1.452161837522894,0.6097307648925998,748.7755660368097,613.0367278804085
32,18.22208716215456,20.203900483693356,19.69166,20.81649,1.4695728378454405,0.6125895163066453,748.7755660368097,613.0367278804085
33,19.209709464888174,20.34101807628324,20.70872,20.9589,1.4990105351118252,0.6178819237167588,748.7755660368097,613.0367278804085
34,20.1867278422186,20.51821948311205,21.74157,21.0745,1.5548421577814011,0.5562805168879521,748.7755660368097,613.0367278804085
35,21.185452728795113,20.508285215987833,22.79076,21.16118,1.605307271204886,0.6528947840121688,748.7755660368097,613.0367278804085
36,22.15748693667013,20.71778772144097,23.85365,21.21468,1.6961630633298697,0.49689227855903084,748.7755660368097,613.0367278804085
37,23.156497520950193,20.704427827398593,24.93112,21.24069,1.7746224790498069,0.5362621726014076,748.7755660368097,613.0367278804085
38,24.152359987475958,20.634268660834053,26.02348,21.24027,1.8711200125240417,0.606001339165946,748.7755660368097,613.0367278804085
39,25.144796196726237,20.657709233531275,27.12723,21.21564,1.9824338032737643,0.5579307664687256,748.7755660368097,613.0367278804085
40,26.13861188636654,20.68498322967587,28.24249,21.16969,2.10387811363346,0.4847067703241308,748.7755660368097,613.0367278804085
41,27.13540139954782,20.687201477021187,29.37022,21.10741,2.2348186004521793,0.4202085229788146,748.7755660368097,613.0367278804085
42,28.131623936183775,20.696894715200443,30.50291,21.0296,2.3712860638162248,0.3327052847995553,748.7755660368097,613.0367278804085
43,29.127894243224315,20.642334773730912,31.64196,20.93984,2.514065756775686,0.29750522626908804,748.7755660368097,613.0367278804085
44,30.11507038074569,20.49959342656502,32.78682,20.83696,2.67174961925431,0.33736657343498067,748.7755660368097,613.0367278804085
45,31.08723546317514,20.265380001407273,33.94232,20.71859,2.8550845368248616,0.45320999859272604,748.7755660368097,613.0367278804085
46,32.080060468354624,20.194282934579224,35.11473,20.58533,3.0346695316453776,0.39104706542077494,748.7755660368097,613.0367278804085
47,33.06784362091664,20.049527791269917,36.30912,20.43698,3.2412763790833594,0.3874522087300818,748.7755660368097,613.0367278804085
48,34.02253702090085,19.75296452093514,37.5268,20.2789,3.5042629790991526,0.5259354790648594,748.7755660368097,613.0367278804085
49,35.00861633379486,19.8324639411512,38.76733,20.11085,3.7587136662051392,0.27838605884879897,748.7755660368097,613.0367278804085
50,35.890389167198926,19.361005635851015,40.02403,19.93253,4.133640832801078,0.5715243641489849,748.7755660368097,613.0367278804085
51,36.88320399849754,19.242841244388327,41.3055,19.74648,4.42229600150246,0.5036387556116715,748.7755660368097,613.0367278804085
52,37.87781403367299,19.218426111892196,42.60679,19.55065,4.728975966327006,0.332223888107805,748.7755660368097,613.0367278804085
53,38.87161611556666,19.120750335327894,43.93278,19.34786,5.061163884433341,0.22710966467210625,748.7755660368097,613.0367278804085
54,39.861365243669766,18.994493456549883,45.28137,19.13753,5.420004756330236,0.14303654345011907,748.7755660368097,613.0367278804085
55,40.842453976793394,18.810191377602113,46.6485,18.92231,5.806046023206605,0.11211862239788672,748.7755660368097,613.0367278804085
56,41.82655855615785,18.655760756555114,48.03559,18.69944,6.20903144384215,0.04367924344488472,748.7755660368097,613.0367278804085
57,42.80472312919815,18.448343731681614,49.44201,18.47318,6.6372868708018515,0.024836268318384924,748.7755660368097,613.0367278804085
58,43.77364789937894,18.201082906472443,50.87125,18.23994,7.09760210062106,0.038857093527557396,748.7755660368097,613.0367278804085
59,44.76802897914776,18.160031780656052,52.31634,18.00571,7.548311020852239,0.1543217806560513,748.7755660368097,613.0367278804085
60,45.75991219416003,18.06436399193025,53.78414,17.76822,8.02422780583997,0.29614399193025065,748.7755660368097,613.0367278804085
61,46.749495018260625,17.942793762222017,55.27561,17.52865,8.526114981739376,0.4141437622220181,748.7755660368097,613.0367278804085
62,47.71884665451982,17.70099898354287,56.7869,17.28947,9.06805334548018,0.41152898354286904,748.7755660368097,613.0367278804085
63,48.710156556601085,17.584760132686448,58.3197,17.04698,9.609543443398913,0.5377801326864464,748.7755660368097,613.0367278804085
64,49.70400292922428,17.492030282933563,59.87004,16.80555,10.166037070775722,0.6864802829335623,748.7755660368097,613.0367278804085
65,50.703985887102526,17.486228352512082,61.44932,16.56009,10.745334112897474,0.9261383525120834,748.7755660368097,613.0367278804085
66,51.69375366980887,17.372679486899656,63.04564,16.31483,11.351886330191128,1.0578494868996557,748.7755660368097,613.0367278804085
67,52.68190370159842,17.2305922984236,64.66146,16.06555,11.979556298401583,1.1650422984235966,748.7755660368097,613.0367278804085
68,53.666710639511265,17.08850846957612,66.29273,15.81429,12.62601936048874,1.2742184695761196,748.7755660368097,613.0367278804085
69,54.66595951040624,17.05001556576402,67.93358,15.56429,13.267620489593767,1.485725565764021,748.7755660368097,613.0367278804085
70,55.6649038516529,17.00555122374869,69.59146,15.31065,13.926556148347096,1.6949012237486887,748.7755660368097,613.0367278804085
71,56.66370674276273,17.054201830967187,71.26348,15.06048,14.599773257237274,1.9937218309671874,748.7755660368097,613.0367278804085
72,57.65825431836111,17.157167251499992,72.94957,14.80708,15.291315681638885,2.3500872514999926,748.7755660368097,613.0367278804085
73,58.65215306593911,17.068109169598394,74.65679,14.55382,16.00463693406089,2.5142891695983938,748.7755660368097,613.0367278804085
74,58.86358921280782,16.09071762880187,76.37583,14.29583,17.512240787192177,1.7948876288018685,748.7755660368097,613.0367278804085
75,59.855995528085195,16.01633574049588,78.11207,14.03765,18.256074471914808,1.9786857404958802,748.7755660368097,613.0367278804085
76,60.8370632820435,16.208930691042973,79.86417,13.77611,19.0271067179565,2.4328206910429735,748.7755660368097,613.0367278804085
77,61.834260056223314,16.257475352433747,81.62656,13.51471,19.792299943776683,2.7427653524337483,748.7755660368097,613.0367278804085
78,62.83035540655563,16.204143077453168,83.40315,13.2493,20.572794593444364,2.9548430774531678,748.7755660368097,613.0367278804085
79,63.825670594193674,16.150026602075435,85.19377,12.98,21.368099405806326,3.170026602075435,748.7755660368097,613.0367278804085
80,64.82029113326932,16.07101061430442,87.00538,12.70711,22.18508886673068,3.36390061430442,748.7755660368097,613.0367278804085
81,65.32723584807964,15.209045470963378,88.82747,12.42843,23.500234151920367,2.7806154709633777,748.7755660368097,613.0367278804085
82,66.32025157332475,15.14747239925124,90.66661,12.14861,24.346358426675252,2.998862399251241,748.7755660368097,613.0367278804085
83,67.31665931679252,15.139331157802873,92.51613,11.86127,25.19947068320748,3.278061157802874,748.7755660368097,613.0367278804085
84,68.31247864512682,15.132302652563537,94.38417,11.56935,26.07169135487318,3.5629526525635367,748.7755660368097,613.0367278804085
85,69.30747392838381,15.07757792099699,96.26377,11.26751,26.95629607161618,3.8100679209969908,748.7755660368097,613.0367278804085
86,70.30330321585221,15.061958392854912,98.15387,10.95901,27.850566784147787,4.102948392854913,748.7755660368097,613.0367278804085
87,71.29966162874284,15.031720607891588,100.0527,10.63988,28.753038371257162,4.391840607891588,748.7755660368097,613.0367278804085
88,72.29393193269874,14.953536813005993,101.9553,10.30991,29.661368067301254,4.643626813005993,748.7755660368097,613.0367278804085
89,73.28983872771546,14.898276690606158,103.8698,9.966128,30.579961272284535,4.932148690606159,748.7755660368097,613.0367278804085
90,74.28587788218447,14.858836157128291,105.791,9.611618,31.50512211781553,5.247218157128291,748.7755660368097,613.0367278804085
91,75.28095660903037,14.788238042342527,107.7248,9.246382,32.44384339096963,5.541856042342527,748.7755660368097,613.0367278804085
92,76.27593807796622,14.7223805936495,109.6683,8.871585,33.392361922033786,5.850795593649501,748.7755660368097,613.0367278804085
93,77.27010256258605,14.643173921540225,111.6206,8.486629,34.35049743741395,6.156544921540224,748.7755660368097,613.0367278804085
94,78.26429407634156,14.569224079603638,113.5815,8.086921,35.31720592365845,6.482303079603637,748.7755660368097,613.0367278804085
95,79.25696535500045,14.481889301267364,115.5478,7.674193,36.29083464499955,6.807696301267364,748.7755660368097,613.0367278804085
96,80.2502181377285,14.390633817644542,117.5182,7.246929,37.2679818622715,7.143704817644542,748.7755660368097,613.0367278804085
97,81.24356077124924,14.298126599486308,119.4963,6.808278,38.25273922875077,7.489848599486308,748.7755660368097,613.0367278804085
98,82.23642623702986,14.203960532477156,121.4861,6.351224,39.24967376297013,7.852736532477156,748.7755660368097,613.0367278804085
99,83.22794066683332,14.098814346058427,123.4817,5.883248,40.253759333166684,8.215566346058427,748.7755660368097,613.0367278804085
100,84.2203451481773,14.00624623105972,125.4794,5.403529,41.2590548518227,8.60271723105972,748.7755660368097,613.0367278804085
101,85.20540198568284,13.845297936105352,127.4889,4.911013,42.28349801431716,8.934284936105353,748.7755660368097,613.0367278804085
102,86.19653143602667,13.749425454103008,129.5004,4.402279,43.30386856397334,9.347146454103008,748.7755660368097,613.0367278804085
103,87.17754526954543,13.565841898221917,131.5233,3.880107,44.34575473045457,9.685734898221916,748.7755660368097,613.0367278804085
104,88.16802591296482,13.45792948964759,133.5486,3.348158,45.38057408703517,10.10977148964759,748.7755660368097,613.0367278804085
105,89.1535923868412,13.310653268683163,135.5837,2.806947,46.430107613158796,10.503706268683164,748.7755660368097,613.0367278804085
106,90.14292927220626,13.186617391871673,137.625,2.257989,47.48207072779374,10.928628391871673,748.7755660368097,613.0367278804085
107,91.13000234861816,13.045397650365071,139.6797,1.699296,48.549697651381834,11.346101650365071,748.7755660368097,613.0367278804085
108,92.11777383701654,12.902236610021657,141.7304,1.132152,49.61262616298346,11.770084610021657,748.7755660368097,613.0367278804085
109,93.1031419115216,12.745320753323016,143.7927,0.5515872,50.68955808847839,12.193733553323016,748.7755660368097,613.0367278804085
110,94.08469788436936,12.559806947195503,145.8618,-0.0413721,51.777102115630626,12.601179047195503,748.7755660368097,613.0367278804085
111,95.06756860736726,12.384130661372941,147.9305,-0.6449311,52.86293139263273,13.02906176137294,748.7755660368097,613.0367278804085
112,96.05874776180246,12.514463903349226,150.0068,-1.261108,53.94805223819753,13.775571903349226,748.7755660368097,613.0367278804085
113,97.03692463448371,12.321650579795472,152.0968,-1.892338,55.05987536551629,14.213988579795473,748.7755660368097,613.0367278804085
114,98.02334861821369,12.229980488446728,154.1812,-2.533182,56.1578513817863,14.763162488446728,748.7755660368097,613.0367278804085
115,99.01557567926328,12.127804666179571,156.2753,-3.187653,57.25972432073671,15.315457666179572,748.7755660368097,613.0367278804085
116,100.00788070447811,12.048661065755724,158.3734,-3.851462,58.36551929552189,15.900123065755723,748.7755660368097,613.0367278804085
117,100.99444469777848,11.913357971424272,160.4737,-4.525316,59.47925530222153,16.438673971424272,748.7755660368097,613.0367278804085
118,101.97474527244589,11.736492222897832,162.5875,-5.211974,60.61275472755412,16.94846622289783,748.7755660368097,613.0367278804085
119,102.95094773781811,11.528601744630516,164.7037,-5.908582,61.752752262181886,17.437183744630516,748.7755660368097,613.0367278804085
120,103.92693423784218,11.32211836902153,166.8257,-6.614701,62.898765762157836,17.936819369021528,748.7755660368097,613.0367278804085
121,104.89835496733843,11.098992345338548,168.9537,-7.331463,64.05534503266156,18.430455345338547,748.7755660368097,613.0367278804085
122,105.8665860843264,10.85609136844617,171.0871,-8.063072,65.22051391567359,18.91916336844617,748.7755660368097,613.0367278804085
123,106.8430000554464,10.651882000175549,173.2245,-8.806086,66.38149994455361,19.457968000175548,748.7755660368097,613.0367278804085
124,107.80334382835801,10.378427691616166,175.3665,-9.557829,67.56315617164199,19.936256691616165,748.7755660368097,613.0367278804085
125,108.78430032814029,10.201384576135021,177.5169,-10.31827,68.7325996718597,20.51965457613502,748.7755660368097,613.0367278804085
126,109.76036646396466,9.998264231244171,179.6714,-11.0856,69.91103353603535,21.08386423124417,748.7755660368097,613.0367278804085
127,110.73287858594851,9.776702351464891,181.8303,-11.86225,71.09742141405148,21.63895235146489,748.7755660368097,613.0367278804085
128,111.62449350689242,9.324682459463851,183.9969,-12.64986,72.37240649310759,21.97454245946385,748.7755660368097,613.0367278804085
129,112.60191279879255,9.128918434895086,186.1699,-13.44797,73.56798720120746,22.576888434895086,748.7755660368097,613.0367278804085
130,113.58034929658234,8.936897356456592,188.344,-14.25545,74.76365070341765,23.192347356456594,748.7755660368097,613.0367278804085
131,114.50377185387197,8.571129154710071,190.5195,-15.07493,76.01572814612803,23.646059154710073,748.7755660368097,613.0367278804085
132,114.98042819934918,7.694560004244717,192.7087,-15.90879,77.72827180065082,23.603350004244717,748.7755660368097,613.0367278804085
133,115.95288661907716,7.470883711014415,194.901,-16.75316,78.94811338092285,24.224043711014417,748.7755660368097,613.0367278804085
134,116.9128238990045,7.195889049063277,197.093,-17.60738,80.1801761009955,24.803269049063275,748.7755660368097,613.0367278804085
135,117.87285794925056,6.916780174545476,199.2958,-18.47484,81.42294205074946,25.391620174545476,748.7755660368097,613.0367278804085
136,118.81435841346469,6.581063212992693,201.4804,-19.34449,82.66604158653531,25.925553212992693,748.7755660368097,613.0367278804085
137,119.78160291774279,6.3306074822177845,203.6882,-20.23459,83.9065970822572,26.565197482217783,748.7755660368097,613.0367278804085
138,120.7542494612494,6.117570836672799,205.877,-21.12723,85.12275053875061,27.244800836672802,748.7755660368097,613.0367278804085
139,121.7245475698339,5.886516137870595,208.0748,-22.03665,86.35025243016611,27.923166137870595,748.7755660368097,613.0367278804085
140,122.67899018186479,5.598084716185433,210.2746,-22.95396,87.5956098181352,28.55204471618543,748.7755660368097,613.0367278804085
141,123.64509915107713,5.360412741043169,212.4744,-23.87896,88.82930084892287,29.23937274104317,748.7755660368097,613.0367278804085
142,124.61224435358997,5.114538714721577,214.6697,-24.80688,90.05745564641003,29.921418714721575,748.7755660368097,613.0367278804085
143,125.57011100120177,4.836812779350204,216.8716,-25.7452,91.30148899879823,30.582012779350205,748.7755660368097,613.0367278804085
144,126.51331968185092,4.516491157616269,219.0854,-26.69513,92.57208031814908,31.211621157616268,748.7755660368097,613.0367278804085
145,127.47668941927216,4.25641698492244,221.2752,-27.6423,93.79851058072785,31.898716984922437,748.7755660368097,613.0367278804085
146,128.4329620100488,3.971355909441931,223.4748,-28.5989,95.04183798995118,32.57025590944193,748.7755660368097,613.0367278804085
147,129.37944932261772,3.6524457543189905,225.6743,-29.5663,96.29485067738227,33.21874575431899,748.7755660368097,613.0367278804085
148,130.35232620704156,3.44873205877506,227.8686,-30.54211,97.51627379295843,33.99084205877506,748.7755660368097,613.0367278804085
149,131.30501631599375,3.148897057437222,230.0656,-31.5245,98.76058368400624,34.67339705743722,748.7755660368097,613.0367278804085
150,132.26259874415302,2.866707386496584,232.2584,-32.51137,99.99580125584697,35.378077386496585,748.7755660368097,613.0367278804085
151,133.22758745550047,2.614020684951955,234.4478,-33.50409,101.22021254449953,36.11811068495195,748.7755660368097,613.0367278804085
152,134.19305397829137,2.3657829671440553,236.6402,-34.50713,102.44714602170862,36.87291296714405,748.7755660368097,613.0367278804085
153,135.14882841374845,2.079382575541733,238.8266,-35.51552,103.67777158625157,37.59490257554174,748.7755660368097,613.0367278804085
154,136.11544098525715,1.8363327571656858,241.0098,-36.53355,104.89435901474286,38.36988275716568,748.7755660368097,613.0367278804085
155,137.07785800380665,1.5751084376950917,243.1866,-37.55871,106.10874199619334,39.13381843769509,748.7755660368097,613.0367278804085
156,138.0380462529951,1.304773008397715,245.3571,-38.59114,107.31905374700492,39.89591300839772,748.7755660368097,613.0367278804085
157,138.97653204591697,0.9743006079480498,247.5244,-39.63198,108.54786795408305,40.60628060794805,748.7755660368097,613.0367278804085
158,139.93452448582156,0.6953271368539812,249.6839,-40.68364,109.74937551417844,41.37896713685398,748.7755660368097,613.0367278804085
159,140.87059450959555,0.35858910064756694,251.8424,-41.74631,110.97180549040445,42.104899100647565,748.7755660368097,613.0367278804085
160,141.81249574457448,0.029875204569701497,253.9896,-42.81371,112.17710425542552,42.8435852045697,748.7755660368097,613.0367278804085
161,142.75712674403854,-0.29333327669569836,256.1425,-43.89031,113.38537325596144,43.5969767233043,748.7755660368097,613.0367278804085
162,143.69808548700752,-0.6206572162381523,258.2951,-44.97777,114.59701451299247,44.35711278376185,748.7755660368097,613.0367278804085
163,144.64748205707704,-0.9304400625965686,260.4446,-46.07408,115.79711794292294,45.143639937403435,748.7755660368097,613.0367278804085
164,145.58827357551203,-1.261125448051857,262.5925,-47.18398,117.00422642448794,45.92285455194814,748.7755660368097,613.0367278804085
165,146.5247191027833,-1.6105734932573332,264.734,-48.30007,118.20928089721667,46.689496506742664,748.7755660368097,613.0367278804085
166,147.46907833771598,-1.936484125247403,266.892,-49.43452,119.42292166228401,47.498035874752595,748.7755660368097,613.0367278804085
167,148.41545885628682,-2.253297417596303,269.0255,-50.56793,120.6100411437132,48.314632582403696,748.7755660368097,613.0367278804085
168,149.36026652046732,-2.5751077862503235,271.1744,-51.72041,121.81413347953267,49.14530221374968,748.7755660368097,613.0367278804085
169,150.30694228008986,-2.891580823778708,273.3318,-52.88771,123.02485771991013,49.99612917622129,748.7755660368097,613.0367278804085
170,150.75929582889796,-2.364751337459627,275.487,-54.06212,124.72770417110206,51.69736866254037,748.7755660368097,613.0367278804085
171,151.68082001543831,-2.753065373497382,277.658,-55.25311,125.9771799845617,52.500044626502614,748.7755660368097,613.0367278804085
172,152.62544894851402,-3.0774479977036786,279.8273,-56.45514,127.20185105148596,53.37769200229632,748.7755660368097,613.0367278804085
173,153.53961363670095,-3.48233100468729,282.0168,-57.67414,128.47718636329904,54.19180899531271,748.7755660368097,613.0367278804085
174,154.44112110376264,-3.9138209960729338,284.1885,-58.89251,129.74737889623734,54.978689003927066,748.7755660368097,613.0367278804085
175,155.3726991315203,-4.276104046001212,286.3724,-60.12956,130.99970086847972,55.85345595399879,748.7755660368097,613.0367278804085
176,156.23181267425227,-4.78788893450654,288.5702,-61.38495,132.33838732574773,56.59706106549346,748.7755660368097,613.0367278804085
177,157.03633616584312,-5.282140268266925,290.7704,-62.64929,133.73406383415687,57.36714973173308,748.7755660368097,613.0367278804085
178,157.95525688845666,-5.6765697705329305,292.9827,-63.92341,135.02744311154336,58.24684022946707,748.7755660368097,613.0367278804085
179,158.87693711687663,-6.0644371126300385,295.1953,-65.20624,136.31836288312334,59.141802887369955,748.7755660368097,613.0367278804085
180,159.77813824101085,-6.497837590440324,297.4212,-66.50521,137.64306175898915,60.00737240955968,748.7755660368097,613.0367278804085
181,160.67973643616222,-6.929768126326383,299.6423,-67.80874,138.96256356383776,60.87897187367362,748.7755660368097,613.0367278804085
182,161.59246074738925,-7.337845011313037,301.8763,-69.1256,140.28383925261076,61.78775498868697,748.7755660368097,613.0367278804085
183,162.49540485092356,-7.767589704685974,304.1141,-70.4517,141.61869514907644,62.68411029531403,748.7755660368097,613.0367278804085
184,163.4040334487389,-8.18467516437272,306.3593,-71.79168,142.95526655126113,63.60700483562728,748.7755660368097,613.0367278804085
185,163.3109428457075,-9.073549088316074,308.6134,-73.14403,145.3024571542925,64.07048091168393,748.7755660368097,613.0367278804085
186,164.2334411248841,-9.456266926260946,310.8714,-74.51245,146.63795887511588,65.05618307373905,748.7755660368097,613.0367278804085
187,165.1759146091471,-9.782850026602606,313.1301,-75.90012,147.95418539085293,66.1172699733974,748.7755660368097,613.0367278804085
188,166.08304742012152,-10.180233816998843,315.3852,-77.30725,149.30215257987848,67.12701618300116,748.7755660368097,613.0367278804085
189,167.00369548764738,-10.556615113857,317.6383,-78.72988,150.63460451235264,68.17326488614299,748.7755660368097,613.0367278804085
190,167.93799966761392,-10.900975204605368,319.8954,-80.17271,151.95740033238607,69.27173479539462,748.7755660368097,613.0367278804085
191,168.854021520228,-11.285949201071892,322.1579,-81.63211,153.30387847977198,70.34616079892811,748.7755660368097,613.0367278804085
192,169.77911267112836,-11.656612900512215,324.412,-83.10009,154.63288732887162,71.44347709948778,748.7755660368097,613.0367278804085
193,170.72816204401812,-11.960245728228946,326.6626,-84.57972,155.93443795598188,72.61947427177105,748.7755660368097,613.0367278804085
194,171.68032103050012,-12.2547450865374,328.9055,-86.06826,157.2251789694999,73.8135149134626,748.7755660368097,613.0367278804085
195,172.6159652997989,-12.596967657268785,331.1477,-87.57051,158.5317347002011,74.9735423427312,748.7755660368097,613.0367278804085
196,173.55256638674072,-12.936682984251718,333.384,-89.08675,159.8314336132593,76.15006701574828,748.7755660368097,613.0367278804085
197,174.46862370428252,-13.32809561400276,335.6133,-90.61426,161.14467629571746,77.28616438599724,748.7755660368097,613.0367278804085
198,175.39687738752204,-13.692340541897984,337.8389,-92.15154,162.44202261247798,78.459199458102,748.7755660368097,613.0367278804085
199,176.32951128930992,-14.042858573829369,340.056,-93.70014,163.72648871069006,79.65728142617064,748.7755660368097,613.0367278804085
200,177.2422843579142,-14.444277614931766,342.2752,-95.26502,165.03291564208578,80.82074238506824,748.7755660368097,613.0367278804085
201,178.217586958507,-14.622459949434075,344.4892,-96.83616,166.27161304149297,82.21370005056593,748.7755660368097,613.0367278804085
202,179.1371585445521,-15.006141869246427,346.701,-98.41195,167.5638414554479,83.40580813075357,748.7755660368097,613.0367278804085
203,180.0604274674749,-15.380065762510808,348.9103,-99.99813,168.8498725325251,84.6180642374892,748.7755660368097,613.0367278804085
204,180.96842996952049,-15.790579111388992,351.1094,-101.5909,170.1409700304795,85.80032088861101,748.7755660368097,613.0367278804085
205,181.9223874184671,-16.071044699875408,353.3107,-103.2033,171.3883125815329,87.1322553001246,748.7755660368097,613.0367278804085
206,182.8477600886949,-16.440843307250088,355.4996,-104.817,172.65183991130507,88.3761566927499,748.7755660368097,613.0367278804085
207,183.77174624836803,-16.81339006168902,357.6809,-106.4411,173.90915375163198,89.62770993831099,748.7755660368097,613.0367278804085
208,184.69437160241202,-17.189230729333424,359.867,-108.0781,175.172628397588,90.88886927066659,748.7755660368097,613.0367278804085
209,185.61044726854283,-17.581376859670467,362.0386,-109.7167,176.42815273145715,92.13532314032953,748.7755660368097,613.0367278804085
210,186.52688741367203,-17.97263457344698,364.2051,-111.3631,177.678212586328,93.39046542655302,748.7755660368097,613.0367278804085
211,187.44900108901382,-18.351550619357024,366.3626,-113.0176,178.91359891098617,94.66604938064297,748.7755660368097,613.0367278804085
212,188.3528211210455,-18.7727518280385,368.5148,-114.6817,180.16197887895447,95.9089481719615,748.7755660368097,613.0367278804085
213,189.25529301186043,-19.197466707200956,370.6543,-116.3494,181.39900698813955,97.15193329279904,748.7755660368097,613.0367278804085
214,190.16367320357716,-19.60839783936158,372.7925,-118.0262,182.62882679642286,98.41780216063842,748.7755660368097,613.0367278804085
215,191.03808110588886,-20.088088178973532,374.9322,-119.7055,183.89411889411116,99.61741182102647,748.7755660368097,613.0367278804085
216,191.82676586123074,-20.701210309052733,377.0444,-121.3733,185.21763413876926,100.67208969094727,748.7755660368097,613.0367278804085
217,192.7271910433297,-21.125398786023663,379.1489,-123.0734,186.42170895667033,101.94800121397634,748.7755660368097,613.0367278804085
218,193.63110523905215,-21.544458265996916,381.246,-124.7861,187.61489476094783,103.24164173400308,748.7755660368097,613.0367278804085
219,194.51122692449349,-22.01261490951302,383.3531,-126.4979,188.8418730755065,104.48528509048698,748.7755660368097,613.0367278804085
220,195.4195864356048,-22.42299400039014,385.4625,-128.2062,190.04291356439518,105.78320599960986,748.7755660368097,613.0367278804085
221,196.37062443467343,-22.165238804521042,387.5638,-129.914,191.19317556532658,107.74876119547895,748.7755660368097,613.0367278804085
222,197.27124725912583,-22.589546896114083,389.6489,-131.6273,192.3776527408742,109.0377531038859,748.7755660368097,613.0367278804085
223,198.17846270233412,-23.00235410588868,391.7168,-133.3507,193.53833729766586,110.3483458941113,748.7755660368097,613.0367278804085
224,199.06510682658154,-23.458233078068012,393.78,-135.0831,194.71489317341843,111.62486692193198,748.7755660368097,613.0367278804085
